X,Y,OBJECTID,StationName,WXID,ObservedDate,NESSID,NWSID,Elevation,SiteDescription,Latitude,Longitude,State,County,Agency,Region,Unit,SubUnit,Status,RainAccumulation,WindSpeedMPH,WindDirDegrees,AirTempStandPlace,FuelTemp,RelativeHumidity,BatteryVoltage,FuelMoisture,WindDirPeak,WindSpeedPeak,SolarRadiation,StationID
-86.64111,38.1358300000001,4532,TIPSAW LAKE,17077291,2023/05/05 10:12:00+00,328530F8,128905,718,,38.13583,-86.64111,IN,Perry,USFS,09,HOOSIER NF,,A,19.23 inches,0 mph,93 degrees ,43 deg. F,41 deg. F ,100 % ,12.8 volts,19.9 (unk),6 degrees,0 mph,0 w/m2,17077291
-120.86639,38.2236100000001,4533,CAMPO SECO,17342749,2023/02/08 20:58:59+00,CA2C31B2,043209,399,"Site is above and to the Northwest of Camanche Reservoir
Dam. Most weather will not affect the observations. Strong
Southeast or down canyon winds will bring the lake humidity",38.22361,-120.86639,CA,Calaveras,S&PF,CALIFORNIA,EAST BAY M.U.D.,MOKELUMNE WATERSHED,A,0 inches,0 mph,0 degrees ,0 deg. F,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,17342749
-115.79556,46.49643,4534,PIERCE,16915773,2022/09/29 19:52:00+00,32374254,100711,3085,"Sits in valley bottom at typical Ranger Station setting.
This site is known locally as a ""frost pocket"".
Wind speed at 20 ft, 403a/LaBarge tower combination.",46.49643,-115.79556,ID,Clearwater,USFS,01,NEZ PERCE-CLEARWATER,PIERCE RD,A,.28 inches,3 mph,182 degrees ,55 deg. F,NO DATA,89 % ,13.6 volts,NO DATA,173 degrees,7 mph,254 w/m2,16915773
-99.9047199999999,35.70806,4535,CHEYENNE,17464867,2022/09/29 09:59:00+00,328E15BC,343301,2352,,35.70806,-99.90472,OK,Roger Mills,USFS,03,CIBOLA NF,BLACK KETTLE RD,A,18.15 inches,2 mph,NO DATA,60 deg. F,NO DATA,58 %,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,17464867
-86.7272399999999,38.7025,4536,IIC NORTH PORTABLE,17424428,2023/05/05 10:10:00+00,FC101320,,729,"Located adjacent to the property manager's residence at Martin State Forest.  Site is an open ridge, surrounded by timber.",38.7025,-86.72724,IN,Martin,USFS,09,HOOSIER NF,,A,19.23 inches,0 mph,79 degrees ,48 deg. F,45 deg. F ,81 % ,NO DATA,11.4 (unk),157 degrees,2 mph,0 w/m2,17424428
-85.59725,34.46043,4537,LIRI,17088567,2023/05/05 09:33:00+00,FA509324,010990,1374,,34.46043,-85.59725,AL,,NPS,SOUTHEAST,LITTLE R. CANYON NP,,A,24.58 inches,0 mph,233 degrees ,50 deg. F,NO DATA,88 % ,13 volts,NO DATA,229 degrees,2 mph,0 w/m2,17088567
-122.59911,38.4218900000001,4538,SRFD WHITE OAK DRIVE,19879940,2022/09/27 16:17:00+00,32B89516,,,,38.42189,-122.59911,CA,Sonoma,S&PF,CALIFORNIA,SANTA ROSA FIRE,Santa Rosa FD,D,0 inches,1 mph,NO DATA,52 deg. F,NO DATA,99 %,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,19879940
-116.20833,43.5650000000001,4539,PRAWS 1,18898524,2022/09/27 20:50:00+00,346F9114,,2865,,43.565,-116.20833,ID,Ada,BLM,R9 Columbia Pac NW,BLM/NIFC,RAWS,D,0 inches,9 mph,193 degrees ,65 deg. F,69 deg. F ,27 % ,13.8 volts,6.2 (unk),166 degrees,15 mph,138 w/m2,18898524
-116.20833,43.5650000000001,4540,OKEOA_PORT1,18120227,2022/09/27 19:20:00+00,32D50120,,2865,"Open Field at Choctaw Nation Agricultural Center. Approx 150 yards SW of the intersection of State Hwy 3 and 10th Street in Lehigh, OK.",43.565,-116.20833,ID,Ada,BIA,Eastern Oklahoma,,Choctaw Nation,D,0 inches,3 mph,NO DATA,87 deg. F,NO DATA,15 %,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,18120227
-110.70839,43.56697,4541,B-T PORT #4,,2022/09/27 18:35:00+00,,,,,,,,,,,,,,0 inches,5 mph,NO DATA,71 deg. F,NO DATA,28 %,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,17603652
-116.33833,36.4086100000001,4542,DESERT NWR PORTABLE,17492004,2022/11/07 15:33:59+00,8379A686,,2164,,36.40861,-116.33833,NV,Nye,FWS,REGION 8,DESERT NWR,,A,.13 inches,19 mph,168 degrees ,61 deg. F,60 deg. F ,54 % ,13.4 volts,8.6 (unk),160 degrees,40 mph,77 w/m2,17492004
-113.73488,47.3366300000001,4543,SWAN LAKE FIRE QD,18780705,2022/10/24 16:14:00+00,32B16D1C,,5530,,47.33663,-113.73488,MT,Missoula,USFS,01,FLATHEAD NF,Swan Lake RD,A,.64 inches,0 mph,127 degrees ,30 deg. F,30 deg. F ,89 % ,12.4 volts,24.5 (unk),127 degrees,NO DATA,15 w/m2,18780705
-108.80667,33.3905600000001,4544,MOGOLLON,16935725,2023/04/23 14:13:00+00,326C15C2,292013,7566,LUNAR LANDER TOWER WITH 20' WIND SPEED HEIGHT.,33.39056,-108.80667,NM,,USFS,03,GILA NF,,A,11.55 inches,5 mph,177 degrees ,51 deg. F,NO DATA,37 % ,12.6 volts,NO DATA,207 degrees,11 mph,26 w/m2,16935725
-105.20287,37.90558,4545,PRAWS 1,18898525,2022/10/11 21:04:59+00,346F9114,,9000,,37.90558,-105.20287,CO,Huerfano,BLM,R9 Columbia Pac NW,BLM/NIFC,RAWS,A,.46 inches,7 mph,297 degrees ,61 deg. F,70 deg. F ,18 % ,14.2 volts,6.9 (unk),279 degrees,15 mph,295 w/m2,18898525
-113.65045,46.9363700000001,4546,BUTTE PORTABLE #2,17337420,2022/11/06 22:52:00+00,32777412,,3200,,46.93637,-113.65045,MT,Missoula,BLM,R5 Missouri Basin,BUTTE,,A,1.79 inches,0 mph,43 degrees ,33 deg. F,32 deg. F ,64 % ,NO DATA,19.8 (unk),177 degrees,4 mph,NO DATA,17337420
-108.53972,32.6719400000001,4547,BURRO MOUNTAIN,17421859,2023/01/10 15:00:00+00,333165D4,292504,6965,,32.67194,-108.53972,NM,,USFS,03,GILA NF,,A,5.51 inches,10 mph,251 degrees ,44 deg. F,NO DATA,26 % ,13 volts,NO DATA,252 degrees,12 mph,19 w/m2,17421859
-119.50578,38.47,4548,MILL CANYON,19882508,2023/04/03 17:28:00+00,3231340A,,7577,,38.47,-119.50578,CA,Mono,DOD,USMC,MOUNTAIN WARFARE TC,MCMWTC / H-T NF,A,9.04 inches,14 mph,NO DATA,22 deg. F,NO DATA,27 %,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,19882508
-122.59917,38.4216700000001,4549,SRFD WHITE OAK DRIVE,19879941,2023/05/05 10:17:00+00,32B89516,,1110,,38.42167,-122.59917,CA,Sonoma,S&PF,CALIFORNIA,SANTA ROSA FIRE,Santa Rosa FD,A,47.81 inches,0 mph,NO DATA,46 deg. F,NO DATA,96 %,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,19879941
-119.52522,38.39739,4550,MEAN PEAK,19881739,2023/04/03 17:25:00+00,323A975A,,9867,,38.39739,-119.52522,CA,Mono,DOD,USMC,MOUNTAIN WARFARE TC,MCMWTC / H-T NF,A,2.18 inches,16 mph,NO DATA,11 deg. F,NO DATA,62 %,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,19881739
-108.77714,33.7149400000001,4551,RESERVE,,2023/04/11 14:08:00+00,,,,,,,,,,,,,,4.23 inches,0 mph,NO DATA,38 deg. F,NO DATA,64 %,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,17700377
-82.39231,39.2915800000001,4552,ZALESKI,17366303,2022/10/21 17:51:00+00,61401366,338403,730,,39.29158,-82.39231,OH,Vinton,S&PF,OHIO,OHIO DIV.OF FORESTRY,,A,40.97 inches,4 mph,184 degrees ,68 deg. F,75 deg. F ,23 % ,13.5 volts,10.1 (unk),218 degrees,16 mph,671 w/m2,17366303
-81.4972999999999,40.1162800000001,4553,SALT FORK,19809797,2023/01/13 18:35:00+00,32B94184,,1122,,40.11628,-81.4973,OH,Guernsey,S&PF,OHIO,OHIO DIV.OF FORESTRY,Wayne NF,A,13.37 inches,9 mph,NO DATA,31 deg. F,NO DATA,84 %,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,19809797
-121.8185,43.29814,4554,DESCHUTES PORTABLE,17524062,2022/11/03 19:18:00+00,328B3490,,5031,,43.29814,-121.8185,OR,Klamath,USFS,06,DESCHUTES/OCHOCO NF,,A,1.14 inches,1 mph,132 degrees ,NO DATA,31 deg. F ,78 % ,13.4 volts,24.3 (unk),139 degrees,6 mph,157 w/m2,17524062
-116.20833,43.5650000000001,4555,OKEOA_PORT1,18120228,2022/10/11 17:19:59+00,32D50120,,2865,"Open Field at Choctaw Nation Agricultural Center. Approx 150 yards SW of the intersection of State Hwy 3 and 10th Street in Lehigh, OK.",43.565,-116.20833,ID,Ada,BIA,Eastern Oklahoma,,Choctaw Nation,A,0 inches,5 mph,NO DATA,65 deg. F,NO DATA,49 %,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,18120228
-107.65172,40.1535500000001,4556,UCRWRF1 QD,18939710,2022/11/01 13:25:00+00,32B396BE,,7430,,40.15355,-107.65172,CO,Rio Blanco,USFS,02,WHITE RIVER NF,,A,2.37 inches,4 mph,NO DATA,41 deg. F,NO DATA,32 %,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,18939710
-110.37747,43.6386200000001,4557,B-T PORT #4,,2022/10/24 18:35:00+00,,,,,,,,,,,,,,0.97 inches,2 mph,NO DATA,31 deg. F,NO DATA,52 %,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,17603653
-122.62358,38.47209,4558,SRFD LOS ALAMOS ROAD,19879429,2022/09/28 15:17:00+00,32B87836,,708,,38.47209,-122.62358,CA,Sonoma,S&PF,CALIFORNIA,SANTA ROSA FIRE,Santa Rosa FD,D,0 inches,0 mph,NO DATA,50 deg. F,NO DATA,100 %,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,19879429
-109.71097,40.85472,4559,ASHLEY #2 PORTABLE,17194871,2022/09/28 21:24:00+00,3233F4E0,,8028,,40.85472,-109.71097,UT,Daggett,USFS,04,ASHLEY NF,,D,.47 inches,5 mph,293 degrees ,61 deg. F,62 deg. F ,41 % ,13.5 volts,8.7 (unk),345 degrees,13 mph,NO DATA,17194871
-116.20861,43.56528,4560,RAWS TRAINING F6/G6 #1,18064033,2022/09/28 21:20:59+00,327A7774,,1355,,43.56528,-116.20861,ID,,BLM,R9 Columbia Pac NW,BLM/NIFC,,D,0 inches,4 mph,NO DATA,90 deg. F,NO DATA,11 %,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,18064033
-116.20869,43.6150000000001,4561,RAWS TRAINING  F6/G6 #2,,2022/09/28 21:51:00+00,,,,,,,,,,,,,,0.15 inches,5 mph,NO DATA,90 deg. F,NO DATA,12 %,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,17946219
-116.20861,43.5650000000001,4562,RAWS TRAINING F6 QD1,19328518,2022/09/28 22:33:00+00,8373F7A8,,2830,,43.565,-116.20861,ID,Ada,BLM,R9 Columbia Pac NW,BLM/NIFC,,D,0 inches,3 mph,NO DATA,91 deg. F,NO DATA,18 %,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,19328518
-84.85972,33.36528,4563,NEWNAN,17325341,2023/05/05 10:02:59+00,310044F6,092901,873,,33.36528,-84.85972,GA,Coweta,S&PF,GEORGIA,GEORGIA FORESTRY COM,,A,23.14 inches,0 mph,23 degrees ,52 deg. F,52 deg. F ,93 % ,12.7 volts,18.4 (unk),33 degrees,3 mph,0 w/m2,17325341
-116.20861,43.56528,4564,RAWS TRAINING F6/G6 #1,18064034,2022/09/29 18:20:59+00,327A7774,,1355,,43.56528,-116.20861,ID,,BLM,R9 Columbia Pac NW,BLM/NIFC,,A,0 inches,7 mph,NO DATA,69 deg. F,NO DATA,36 %,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,18064034
-82.81361,33.7797200000001,4565,WASHINGTON,17325596,2023/05/05 10:02:59+00,31005780,093501,616,,33.77972,-82.81361,GA,Wilkes,S&PF,GEORGIA,GEORGIA FORESTRY COM,,A,21.5 inches,0 mph,26 degrees ,49 deg. F,47 deg. F ,98 % ,12.8 volts,21.8 (unk),5 degrees,1 mph,0 w/m2,17325596
-84.74,33.83333,4566,DALLAS,17324834,2023/05/05 10:02:00+00,31002110,092201,951,,33.83333,-84.74,GA,Paulding,S&PF,GEORGIA,GEORGIA FORESTRY COM,,A,23.88 inches,0 mph,305 degrees ,50 deg. F,50 deg. F ,98 % ,12.7 volts,20.7 (unk),212 degrees,2 mph,0 w/m2,17324834
-83.71639,33.0505600000001,4567,BRENDER,17325856,2023/05/05 10:02:59+00,3100621A,094301,440,"626 Jarrell Planation Rd.,Juliette",33.05056,-83.71639,GA,Jones,S&PF,GEORGIA,GEORGIA FORESTRY COM,,A,24.6 inches,0 mph,187 degrees ,49 deg. F,48 deg. F ,96 % ,12.7 volts,23.7 (unk),33 degrees,0 mph,0 w/m2,17325856
-93.22,34.69194,4568,JESSIEVILLE,17124912,2023/01/13 22:02:59+00,3334A70A,034802,675,"Site is on Blocker Property, located 10 miles west of Jessieville on St. Hwy. 298.Station is on south side of road inopen field.",34.69194,-93.22,AR,Garland,USFS,08,OUACHITA NF,JESSIEVILLE R.D.,A,1.88 inches,5 mph,344 degrees ,48 deg. F,52 deg. F ,36 % ,13.7 volts,9.1 (unk),291 degrees,14 mph,291 w/m2,17124912
-84.75889,34.7663900000001,4569,CHATSWORTH,17324321,2023/05/05 10:02:00+00,310007FC,090401,765,,34.76639,-84.75889,GA,Murray,S&PF,GEORGIA,GEORGIA FORESTRY COM,,A,23.57 inches,0 mph,233 degrees ,50 deg. F,49 deg. F ,93 % ,13.1 volts,21.3 (unk),171 degrees,3 mph,0 w/m2,17324321
-116.20861,43.5650000000001,4570,RAWS TRAINING F6 QD1,19328519,2022/09/30 12:33:00+00,8373F7A8,,2830,,43.565,-116.20861,ID,Ada,BLM,R9 Columbia Pac NW,BLM/NIFC,,A,0 inches,1 mph,NO DATA,51 deg. F,NO DATA,76 %,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,19328519
-82.38222,32.9861100000001,4571,LOUISVILLE,17326115,2023/05/05 10:02:59+00,3100716C,094501,311,,32.98611,-82.38222,GA,Jefferson,S&PF,GEORGIA,GEORGIA FORESTRY COM,,A,21.08 inches,0 mph,340 degrees ,49 deg. F,48 deg. F ,100 % ,12.9 volts,24 (unk),56 degrees,1 mph,0 w/m2,17326115
-109.71097,40.85472,4572,ASHLEY #2 PORTABLE,17194873,2022/10/25 17:24:00+00,3233F4E0,,8034,,40.85472,-109.71097,UT,Daggett,USFS,04,ASHLEY NF,,A,1.85 inches,2 mph,357 degrees ,33 deg. F,35 deg. F ,83 % ,13.4 volts,16.8 (unk),87 degrees,6 mph,NO DATA,17194873
-114.22228,45.9722,4573,BITTERROOT QD#2 - PORT,17447481,2022/10/18 19:30:00+00,32896118,242913,4400,,45.9722,-114.22228,MT,Ravalli,USFS,01,BITTERROOT NF,BITTERROOT NF,A,0 inches,3 mph,NO DATA,75 deg. F,NO DATA,12 %,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,17447481
-112.60285,42.89838,4574,NWS IWOS 2 (PIH),17493284,2023/05/05 10:26:00+00,328E45C0,041299,4445,,42.89838,-112.60285,ID,Bingham,NWS,,,,A,7.18 inches,4 mph,177 degrees ,42 deg. F,NO DATA,76 % ,12.5 volts,13.1 (unk),131 degrees,14 mph,0 w/m2,17493284
-113.50228,37.38617,4575,DIXIE PORTABLE #1,17528370,2023/05/05 09:54:00+00,3291B448,,6585,Pine Valley Bunkhouse Area.,37.38617,-113.50228,UT,Washington,USFS,04,DIXIE NF,Pine Valley RD,A,1.11 inches,3 mph,183 degrees ,36 deg. F,30 deg. F ,70 % ,12.3 volts,NO DATA,203 degrees,8 mph,0 w/m2,17528370
-116.20869,43.6150000000001,4576,RAWS TRAINING  F6/G6 #2,,2022/10/06 14:51:00+00,,,,,,,,,,,,,,0 inches,0 mph,NO DATA,56 deg. F,NO DATA,56 %,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,17946220
-115.26083,46.7181,4577,KELLY,16915533,2022/10/04 13:11:00+00,323734C4,100708,2739,station located at Kelly Work Center in river bottom site,46.7181,-115.26083,ID,Clearwater,USFS,01,NEZ PERCE-CLEARWATER,NORTH FORK RD,A,14.5 inches,1 mph,164 degrees ,46 deg. F,NO DATA,95 % ,12.7 volts,NO DATA,206 degrees,5 mph,0 w/m2,16915533
-106.77861,37.79306,4578,BLUE PARK,16927018,2023/05/05 09:58:00+00,3234F6D4,055305,10430,"FIRE WX FORECAST ZONE: 212RIDGE TOP,",37.79306,-106.77861,CO,Mineral,USFS,02,RIO GRANDE NF,CREEDE,A,1.62 inches,6 mph,277 degrees ,34 deg. F,NO DATA,33 % ,12.7 volts,NO DATA,267 degrees,13 mph,0 w/m2,16927018
-75.93556,38.9458300000001,4579,TUCKAHOE,17554715,2023/05/05 10:15:59+00,AAAA8724,182101,49,,38.94583,-75.93556,MD,Caroline,S&PF,MARYLAND,DNR,,A,11.99 inches,0 mph,318 degrees ,46 deg. F,NO DATA,100 % ,13.6 volts,NO DATA,285 degrees,0 mph,82 w/m2,17554715
-121.91878,42.0686900000001,4580,KLAMATH BASIN NWR PORT,17507373,2022/11/03 03:58:00+00,837A279C,049916,4730,,42.06869,-121.91878,OR,Klamath,FWS,REGION 8,TULANE LAKE NWR,,A,.97 inches,3 mph,3 degrees ,26 deg. F,23 deg. F ,83 % ,12.4 volts,21.9 (unk),341 degrees,7 mph,NO DATA,17507373
-115.53722,46.8008300000001,4581,EAGLE,17194313,2022/10/04 13:07:00+00,326FD7D2,100717,5585,"station sits atop Eagle Point, next to the lookout",46.80083,-115.53722,ID,Clearwater,USFS,01,NEZ PERCE-CLEARWATER,NORTH FORK RD,A,2.13 inches,3 mph,71 degrees ,56 deg. F,NO DATA,56 % ,12.7 volts,NO DATA,59 degrees,5 mph,0 w/m2,17194313
-83.2072199999999,33.0102800000001,4582,MILLEDGEVILLE,17326369,2023/05/05 10:02:59+00,310081E8,095001,395,,33.01028,-83.20722,GA,Baldwin,S&PF,GEORGIA,GEORGIA FORESTRY COM,,A,24.12 inches,0 mph,349 degrees ,50 deg. F,49 deg. F ,100 % ,12.9 volts,21.4 (unk),350 degrees,0 mph,0 w/m2,17326369
-122.33097,45.36794,4583,EAGLE CREEK,17334817,2023/05/05 10:12:59+00,600037F4,350728,740,,45.36794,-122.33097,OR,Clackamas,S&PF,OREGON,DEPT OF FORESTRY,Molalla,A,79.72 inches,6 mph,147 degrees ,46 deg. F,47 deg. F ,92 % ,12.8 volts,23.3 (unk),161 degrees,11 mph,0 w/m2,17334817
-117.47361,36.5625000000001,4584,HUNTER MOUNTAIN,16907044,2022/10/03 20:24:00+00,FA45937A,,6880,"STATTIOM IS LOCATED IN THE NORTHWEST CORNER OF DEATH VALLEY
NATIONAL MONUMENT.  THERE ARE SMALL HILLS AND ROCK OUT
CROPPINGS IN ALL DIRECTIONS OF SITE APPROX. 150-200 YARDS
AWAY.  VEGATATION IS 2-4 FT TALL SAGEBRUSH.",36.5625,-117.47361,CA,Inyo,NPS,PACIFIC WEST,DEATH VALLEY NP,,A,3.9 inches,4 mph,349 degrees ,75 deg. F,NO DATA,15 % ,13.4 volts,NO DATA,325 degrees,13 mph,734 w/m2,16907044
-122.62358,38.47209,4585,SRFD LOS ALAMOS ROAD,19879430,2023/05/05 10:17:00+00,32B87836,,708,,38.47209,-122.62358,CA,Sonoma,S&PF,CALIFORNIA,SANTA ROSA FIRE,Santa Rosa FD,A,40.58 inches,0 mph,NO DATA,47 deg. F,NO DATA,95 %,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,19879430
-83.41833,33.8888900000001,4586,WATKINSVILLE,17325086,2023/05/05 10:02:59+00,31003266,092601,785,,33.88889,-83.41833,GA,Clarke,S&PF,GEORGIA,GEORGIA FORESTRY COM,,A,22.22 inches,2 mph,331 degrees ,47 deg. F,45 deg. F ,99 % ,12.8 volts,19.5 (unk),359 degrees,3 mph,0 w/m2,17325086
-84.0599999999999,34.3763900000001,4587,DAWSONVILLE,17324578,2023/05/05 10:02:00+00,3100148A,091101,1270,,34.37639,-84.06,GA,Dawson,S&PF,GEORGIA,GEORGIA FORESTRY COM,,A,24.4 inches,0 mph,347 degrees ,48 deg. F,47 deg. F ,91 % ,12.8 volts,18.1 (unk),35 degrees,1 mph,0 w/m2,17324578
-116.20833,43.5650000000001,4588,ARF1 PORTABLE,17492795,2022/09/30 04:56:00+00,328DB24A,050598,2865,,43.565,-116.20833,ID,Ada,USFS,02,ARAPAHO/ROOSEVELT NF,ARF Portable,A,0 inches,2 mph,293 degrees ,62 deg. F,62 deg. F ,46 % ,12.7 volts,5 (unk),268 degrees,8 mph,0 w/m2,17492795
-116.20861,43.55972,4589,SRF52ALPHA-PORTABLE,19799561,2022/09/29 16:08:00+00,32B68208,,2865,,43.55972,-116.20861,CA,Humboldt,USFS,05,SIX RIVERS NF,Orleans/Ukonom,D,0 inches,0 mph,NO DATA,53 deg. F,NO DATA,94 %,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,19799561
-116.20833,43.5650000000001,4590,LINCOLN PORTABLE,17264957,2022/09/29 18:30:00+00,3246F68C,292299,2865,,43.565,-116.20833,NM,Lincoln,USFS,03,LINCOLN NF,,D,0 inches,11 mph,125 degrees ,69 deg. F,82 deg. F ,30 % ,13.3 volts,8.2 (unk),147 degrees,17 mph,NO DATA,17264957
-114.50935,48.87658,4591,HORNET,16917570,2023/05/05 10:09:00+00,3241915E,240224,6500,High elevation within the old 2003 Wedge Canyon burn scar.  site burned hot so little overstory regen. taking place. Hornet peak to the NNW is only obstruction to wind.,48.87658,-114.50935,MT,Flathead,USFS,01,FLATHEAD NF,GLACIER VIEW,A,9.29 inches,6 mph,30 degrees ,49 deg. F,47 deg. F ,51 % ,13.1 volts,8.3 (unk),9 degrees,15 mph,0 w/m2,16917570
-121.94791,44.8386300000001,4592,MT HOOD PORTABLE #1,19256847,2022/09/29 20:54:00+00,AAAFC3EE,,4553,,44.83863,-121.94791,OR,Marion,USFS,06,MT. HOOD NF,,D,0 inches,1 mph,NO DATA,62 deg. F,NO DATA,80 %,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,19256847
-110.07333,40.81028,4593,CHEPETA,17127232,2023/01/15 02:58:00+00,326D72DE,423106,12120,Station is located 3 1/2 miles west by NW of Chepeta Lake.Station is in a saddle that runs east and west at theHigh Uinta Wilderness Boundary. Area is covered by rock andlichen. Access is by helicopter or horseback.,40.81028,-110.07333,UT,Duchesne,USFS,04,ASHLEY NF,,A,.67 inches,36 mph,193 degrees ,14 deg. F,NO DATA,84 % ,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,17127232
-113.79563,35.78013,4594,TRUXTON CANYON,17346075,2022/10/03 05:13:59+00,327C873E,020120,5304,,35.78013,-113.79563,AZ,Mohave,BIA,Western,Truxton Canyon Agen.,,A,8.64 inches,1 mph,183 degrees ,66 deg. F,NO DATA,55 % ,12.5 volts,NO DATA,207 degrees,6 mph,0 w/m2,17346075
-114.0287,47.2149200000001,4595,PISTOL CREEK,17137697,2022/10/27 13:42:00+00,327BC600,241405,6043,,47.21492,-114.0287,MT,Lake,BIA,Northwest,Flathead Agency,SalishKootenaiTribes,A,13.33 inches,6 mph,208 degrees ,24 deg. F,NO DATA,94 % ,12.8 volts,NO DATA,186 degrees,12 mph,0 w/m2,17137697
-105.49167,32.74528,4596,LINCOLN PORTABLE,17264958,2023/02/28 18:30:00+00,3246F68C,292299,7120,,32.74528,-105.49167,NM,Lincoln,USFS,03,LINCOLN NF,,A,1.76 inches,16 mph,237 degrees ,53 deg. F,64 deg. F ,10 % ,13.4 volts,5.8 (unk),228 degrees,37 mph,NO DATA,17264958
-113.05501,35.84551,4597,FRAZIER WELLS,17220399,2022/10/03 04:28:00+00,5212A5E6,020213,6796,"SITE IS LOCATED S.E. OF LOOKOUT TOWER, 50 FT. BEHIND
MAINTENANCE BLDG. TREES ARE S. W. AND E. OF STATION, TREE
LINE 150 FT. SURROUNDED BY PINION PINE.",35.84551,-113.05501,AZ,Coconino,BIA,Western,Truxton Canyon Agen.,,A,12.15 inches,4 mph,240 degrees ,60 deg. F,NO DATA,62 % ,13.1 volts,NO DATA,268 degrees,5 mph,0 w/m2,17220399
-119.62167,38.28556,4598,LEAVITT LAKE,19882248,2023/01/22 17:27:00+00,328EF64E,,9569,,38.28556,-119.62167,CA,Mono,DOD,USMC,MOUNTAIN WARFARE TC,MCMWTC / H-T NF,A,1.35 inches,2 mph,NO DATA,26 deg. F,NO DATA,97 %,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,19882248
-103.72167,32.17972,4599,PADUCA,16836648,2022/10/07 18:40:00+00,325B6716,293202,3510,"STA. SITS 150 YARDS SSE OF A GALVANIZED/COVERED TANK
(15 FT. DIA.).  STA. IS INSIDE A WELL-FENCED RANGE CONSER-
VATION RESEARCH AREA (APROX. 200 X 800 YARDS). FREE-STANDING
RANGE STOCK COVERED AREA IS JUST OUTSIDE FENCED AREA TO THE
NNW (NEXT TO THE TANK).",32.17972,-103.72167,NM,Lea,BLM,R7 Upper CO Basin,CARLSBAD,WASHINGTON D.C.,A,1.15 inches,6 mph,96 degrees ,77 deg. F,89 deg. F ,38 % ,13.3 volts,8.2 (unk),120 degrees,14 mph,622 w/m2,16836648
-111.90278,35.90833,4600,KAIBAB-TUS MICRO #2,17318963,2022/11/01 13:18:00+00,3331B3BC,020282,7085,,35.90833,-111.90278,AZ,Coconino,USFS,03,KAIBAB NF,TUSAYAN RD,A,67.16 inches,4 mph,223 degrees ,41 deg. F,37 deg. F ,43 % ,12.6 volts,9.5 (unk),210 degrees,8 mph,0 w/m2,17318963
-105.18258,32.82467,4601,DUNKEN,16836920,2023/01/10 19:36:00+00,325B41FA,292302,5431,"DRY GRASS,ROCKEY KNOLL 3/4 MILE WIDE,ONE MILE
LONG. SMALL KNOLL TO THE WEST, DRAINAGE TO THE
EAST AND SOUTH. STATION IS IN THE OPEN AND CAN
BE SEEN FROM THE WATER TANKS.",32.82467,-105.18258,NM,Chaves,BLM,R7 Upper CO Basin,CARLSBAD,WASHINGTON D.C.,A,.02 inches,19 mph,231 degrees ,67 deg. F,NO DATA,14 % ,13.5 volts,NO DATA,223 degrees,31 mph,557 w/m2,16836920
-120.102,34.69897,4602,SBCFD PORTABLE 1,19139101,2023/05/05 10:21:00+00,32A15F18,,1267,,34.69897,-120.102,CA,Santa Barbara,S&PF,CALIFORNIA,SANTA BARBARA COUNTY,,A,28.77 inches,2 mph,NO DATA,49 deg. F,NO DATA,91 %,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,19139101
-114.61539,47.61303,4603,HOT SPRINGS,16779316,2022/10/27 14:15:00+00,5211526C,241211,2730,Station located at Hot Springs Airstrip,47.61303,-114.61539,MT,Sanders,BIA,Northwest,Flathead Agency,SalishKooteniaTribes,A,6.88 inches,5 mph,224 degrees ,40 deg. F,NO DATA,59 % ,12.7 volts,NO DATA,220 degrees,18 mph,0 w/m2,16779316
